id,target,split
44934229,0.0,train
86004073,0.0,train
43227016,0.0,train
84710078,0.0,train
10768254,0.0,train
14047288,0.0,train
30271088,0.0,train
52937056,0.0,train
56609855,0.0,train
62887120,0.0,train
63228251,0.0,train
37305833,0.0,train
48916445,0.0,train
77635260,,test
39993934,0.0,train
56255990,0.0,train
51576048,0.0,train
75058661,0.0,train
23942363,1.0,train
40947404,,test
42040501,,test
12468976,0.0,train
37038315,0.0,train
6574459,,test
21590064,0.0,train
86043161,0.0,train
40135603,0.0,train
54160632,0.0,train
42956076,0.0,train
70862049,0.0,train
54714963,,test
19151813,0.0,train
82498231,0.0,train
43491039,,test
18761987,0.0,train
14094826,0.0,train
29027192,0.0,train
75622487,0.0,train
33610874,0.0,train
67683164,0.0,train
69489693,,test
64669897,0.0,train
11438073,0.0,train
50773963,0.0,train
71915212,0.0,train
32716838,4.0,train
36409510,0.0,train
47504045,0.0,train
19157416,0.0,train
13778332,0.0,train
83320126,0.0,train
61362654,0.0,train
67637418,1.0,train
43823404,0.0,train
43530776,,test
18690947,0.0,train
26379402,4.0,train
84352730,,test
82443737,2.0,train
14061001,1.0,train
47087145,2.0,train
41324395,2.0,train
19700316,,test
67906110,2.0,train
63019227,2.0,train
29868740,2.0,train
83997526,2.0,train
70227644,2.0,train
15122302,,test
23262293,,test
51260919,4.0,train
53568136,,test
77027419,4.0,train
63423108,,test
54501436,2.0,train
45215351,2.0,train
82888842,,test
68853653,4.0,train
51055334,4.0,train
25367722,4.0,train
68998177,0.0,train
70546689,,test
5258673,4.0,train
47721005,0.0,train
38927844,4.0,train
5899545,,test
1548485,4.0,train
34179381,4.0,train
84342188,4.0,train
29988231,4.0,train
48355352,4.0,train
67493046,0.0,train
27296043,1.0,train
81611243,4.0,train
43972392,4.0,train
45512844,4.0,train
64462950,,test
67385729,4.0,train
87768190,4.0,train
4773752,4.0,train
55239777,0.0,train
15276294,0.0,train
25783633,0.0,train
79888560,0.0,train
48160935,0.0,train
15452750,,test
78423216,0.0,train
26127480,0.0,train
1268090,1.0,train
88147835,1.0,train
57606993,0.0,train
87719084,0.0,train
27448000,0.0,train
70812193,0.0,train
30116667,0.0,train
66314878,1.0,train
62467513,0.0,train
71452788,0.0,train
73713973,,test
29895065,0.0,train
77109693,,test
62504528,0.0,train
72003819,0.0,train
21066559,,test
75488479,0.0,train
50828500,,test
19474315,0.0,train
59860262,0.0,train
25383663,0.0,train
16368856,0.0,train
40340006,,test
30304458,0.0,train
1277748,0.0,train
18039617,0.0,train
75229130,0.0,train
1287347,0.0,train
53647489,0.0,train
4314413,4.0,train
19220790,0.0,train
17967051,0.0,train
83497669,0.0,train
33363197,1.0,train
70860610,,test
23172651,0.0,train
8144124,1.0,train
33053014,0.0,train
32991650,0.0,train
37329614,0.0,train
52902081,0.0,train
63094414,0.0,train
28340953,1.0,train
87174915,0.0,train
54417661,0.0,train
2338468,,test
47105895,4.0,train
78621039,0.0,train
46109825,0.0,train
2319232,,test
38506746,0.0,train
80169096,0.0,train
51539747,0.0,train
36648270,0.0,train
39477097,0.0,train
40029323,,test
34088880,0.0,train
63969119,0.0,train
46021350,0.0,train
31541809,0.0,train
66022538,,test
73233052,0.0,train
62794419,,test
52874586,,test
72284027,1.0,train
55256606,0.0,train
78253764,,test
11276263,0.0,train
64431229,0.0,train
60785204,0.0,train
69258786,1.0,train
32822204,4.0,train
3229931,0.0,train
22897123,0.0,train
46014329,,test
62320224,0.0,train
29177234,0.0,train
56841991,0.0,train
14180292,0.0,train
78328589,0.0,train
28813594,,test
8025442,,test
26526732,1.0,train
83042474,0.0,train
66218016,0.0,train
86503884,0.0,train
63259789,0.0,train
22911781,0.0,train
66537855,0.0,train
46834370,1.0,train
64776743,0.0,train
44452112,0.0,train
15766041,,test
28219547,0.0,train
30876658,0.0,train
69354823,0.0,train
10456912,4.0,train
3343718,0.0,train
11949719,0.0,train
72601786,0.0,train
35712021,0.0,train
28067496,0.0,train
45707450,0.0,train
30530033,0.0,train
48691639,0.0,train
45873014,0.0,train
32567017,0.0,train
16967640,4.0,train
39822000,0.0,train
52608978,,test
49679080,0.0,train
64647784,0.0,train
82460483,0.0,train
27688540,0.0,train
16654043,,test
47697882,0.0,train
40117050,0.0,train
58476991,0.0,train
38674239,0.0,train
23921321,,test
47445572,0.0,train
58354793,0.0,train
27076264,0.0,train
28590490,,test
14591000,0.0,train
1276039,1.0,train
6824208,4.0,train
27867156,0.0,train
76396156,0.0,train
30668507,0.0,train
4379348,0.0,train
61747314,0.0,train
59850528,0.0,train
1007907,0.0,train
70686444,0.0,train
60577397,,test
33274377,0.0,train
26151383,0.0,train
48492713,0.0,train
38195913,0.0,train
27380423,0.0,train
35318970,0.0,train
61663839,2.0,train
76695567,,test
75722490,0.0,train
10032674,0.0,train
57510939,,test
73583929,0.0,train
82315308,0.0,train
35417962,0.0,train
49137489,0.0,train
76962227,,test
23776171,0.0,train
34650167,1.0,train
68507932,0.0,train
54752768,0.0,train
86601552,0.0,train
20180014,0.0,train
10057076,0.0,train
87335459,0.0,train
9212456,0.0,train
15116646,,test
80974109,,test
61647113,,test
43632258,0.0,train
36912267,0.0,train
44762535,0.0,train
40123473,0.0,train
22184387,0.0,train
22821095,0.0,train
76432171,,test
1015863,,test
79167769,,test
12316513,,test
31323361,,test
68926945,0.0,train
61161584,0.0,train
2870692,0.0,train
4240438,0.0,train
79753696,1.0,train
27333226,0.0,train
21711889,,test
68485458,0.0,train
38897524,0.0,train
74823486,0.0,train
6116226,,test
61319952,4.0,train
82291988,1.0,train
87088906,0.0,train
29880197,0.0,train
4649267,0.0,train
11536974,0.0,train
22474495,,test
79097200,0.0,train
77436808,,test
7656475,,test
3506908,0.0,train
75687342,,test
41246051,1.0,train
48669630,0.0,train
37088610,0.0,train
77954408,4.0,train
40538635,0.0,train
17143987,0.0,train
45081338,0.0,train
42074452,0.0,train
3522493,0.0,train
8132616,,test
6858408,0.0,train
19556041,0.0,train
15307967,0.0,train
50688456,0.0,train
54972440,0.0,train
15617325,0.0,train
15989655,,test
48276966,,test
73453762,0.0,train
27354413,4.0,train
7914910,4.0,train
20071673,0.0,train
19802479,4.0,train
4175518,4.0,train
82145077,0.0,train
36201126,4.0,train
9282711,4.0,train
44266491,0.0,train
70177552,0.0,train
57061580,0.0,train
74923674,0.0,train
63275429,0.0,train
23695564,0.0,train
6000538,0.0,train
4913147,0.0,train
69738350,0.0,train
64242078,1.0,train
67860605,0.0,train
51797321,0.0,train
20767753,,test
51605308,0.0,train
53085666,0.0,train
75973955,0.0,train
69324143,,test
81927071,,test
81636676,,test
19553672,0.0,train
13059627,0.0,train
58936001,0.0,train
70488980,0.0,train
51569735,0.0,train
75344748,0.0,train
78984561,0.0,train
18178891,0.0,train
17565132,0.0,train
74017333,,test
71575823,4.0,train
25528707,4.0,train
40063076,0.0,train
13348227,,test
47035871,,test
23776864,2.0,train
75044897,0.0,train
81648270,,test
74153205,0.0,train
49625803,0.0,train
86859685,0.0,train
39270416,1.0,train
56194878,0.0,train
53115999,1.0,train
47214112,0.0,train
61836083,0.0,train
21420026,0.0,train
74436943,0.0,train
47888721,,test
22744792,,test
33185680,,test
21646205,0.0,train
87920499,1.0,train
5795719,0.0,train
66522353,0.0,train
70440402,4.0,train
25380103,0.0,train
59569537,0.0,train
40226329,0.0,train
70678643,0.0,train
59284648,,test
14074053,0.0,train
45740576,0.0,train
6847578,0.0,train
72445929,4.0,train
29932372,,test
42824360,0.0,train
10346834,0.0,train
55371917,,test
18654731,4.0,train
32288779,4.0,train
87519744,4.0,train
44669772,4.0,train
21436354,4.0,train
43103712,4.0,train
51458977,4.0,train
7206766,,test
16022807,4.0,train
22239736,4.0,train
66379754,,test
84470714,4.0,train
81211794,4.0,train
12433828,4.0,train
80108450,,test
24339428,0.0,train
22884645,0.0,train
30511570,,test
52961144,0.0,train
29937257,0.0,train
68394715,0.0,train
70728207,,test
74538766,,test
85472718,0.0,train
7466834,,test
66315780,,test
7178191,0.0,train
57597271,0.0,train
35242083,0.0,train
62871241,0.0,train
56985212,0.0,train
12997594,0.0,train
61588165,0.0,train
86682587,0.0,train
53919415,0.0,train
59379234,0.0,train
18429900,0.0,train
72640934,0.0,train
61685551,0.0,train
66151433,0.0,train
78451192,0.0,train
17085891,0.0,train
16720690,0.0,train
4209835,0.0,train
2226417,4.0,train
62607844,4.0,train
82342777,4.0,train
40319312,,test
35634330,,test
38434528,1.0,train
79347059,0.0,train
34425373,0.0,train
64135885,,test
55379976,,test
33111984,0.0,train
20363910,,test
81200606,0.0,train
83113716,4.0,train
68102219,4.0,train
29842680,,test
61074126,0.0,train
46364699,0.0,train
76207290,0.0,train
36584533,0.0,train
83418339,,test
21596891,0.0,train
67602708,1.0,train
49528834,,test
73525893,0.0,train
74031276,,test
55008217,0.0,train
58051210,0.0,train
55773802,0.0,train
48338895,0.0,train
60436000,0.0,train
6471568,0.0,train
45204146,0.0,train
72889283,0.0,train
37243706,0.0,train
36919239,0.0,train
53191422,0.0,train
78663820,0.0,train
54823738,0.0,train
12598916,0.0,train
59721829,1.0,train
45527328,0.0,train
86581001,4.0,train
69272309,4.0,train
6444200,4.0,train
72845680,,test
68224792,4.0,train
43575423,4.0,train
74792086,0.0,train
75318411,0.0,train
76280072,0.0,train
22062337,2.0,train
74421467,0.0,train
34634987,0.0,train
69675306,0.0,train
4796354,,test
376545,,test
53884652,4.0,train
64209475,,test
67107899,4.0,train
16226401,4.0,train
15175617,0.0,train
62069897,0.0,train
65804710,1.0,train
49172275,0.0,train
17150748,0.0,train
4789934,1.0,train
54404778,,test
70207355,0.0,train
84225652,,test
28004862,0.0,train
62202032,,test
88012250,0.0,train
21163927,1.0,train
7786847,0.0,train
70590491,0.0,train
47803094,0.0,train
55804056,2.0,train
21465689,,test
31854638,,test
74834690,0.0,train
62333513,,test
52218186,,test
34774810,0.0,train
40264117,0.0,train
44600766,,test
85288814,0.0,train
27051345,4.0,train
4628681,4.0,train
72620170,4.0,train
34830977,4.0,train
48426656,4.0,train
82085960,4.0,train
40466172,0.0,train
13460855,0.0,train
76675254,0.0,train
50620006,0.0,train
7653811,0.0,train
25476761,,test
8813721,,test
38286909,0.0,train
33238715,0.0,train
45628958,2.0,train
38706500,0.0,train
86361489,1.0,train
70954291,0.0,train
65636135,,test
65560006,0.0,train
45068073,,test
74361893,4.0,train
30372348,4.0,train
41089127,4.0,train
33044769,4.0,train
13481984,4.0,train
64411571,4.0,train
53946930,,test
76638602,4.0,train
12413822,4.0,train
58457068,4.0,train
53897466,4.0,train
4927396,4.0,train
32476352,4.0,train
69723202,4.0,train
43345614,4.0,train
30778387,,test
86673295,4.0,train
75067972,4.0,train
63773588,4.0,train
31937184,,test
34623599,4.0,train
74988655,4.0,train
58389177,4.0,train
66689029,4.0,train
58770289,4.0,train
22332224,4.0,train
57228532,,test
76579910,4.0,train
85713137,4.0,train
15265294,,test
86030442,4.0,train
88455190,4.0,train
6522590,4.0,train
60443461,4.0,train
50226196,4.0,train
84841999,4.0,train
37443413,4.0,train
14578416,,test
41161050,4.0,train
46650575,4.0,train
44077992,4.0,train
2569911,4.0,train
42102985,,test
42269565,4.0,train
13988806,,test
5403416,,test
49621706,4.0,train
26055655,4.0,train
45030917,4.0,train
30296160,4.0,train
68123230,4.0,train
13581124,,test
9684167,4.0,train
81903486,,test
59439035,4.0,train
87321954,4.0,train
49538690,,test
43899422,4.0,train
1317527,4.0,train
35445391,4.0,train
11923582,4.0,train
41099107,4.0,train
55224557,4.0,train
43033451,4.0,train
81616429,,test
57906067,,test
13324717,4.0,train
26980019,4.0,train
82497598,4.0,train
61450453,4.0,train
10811069,1.0,train
85893839,0.0,train
22234445,0.0,train
39799492,0.0,train
55247101,0.0,train
22242841,0.0,train
247110,0.0,train
23414288,0.0,train
60833818,0.0,train
1657640,0.0,train
22698116,,test
47285337,,test
38652697,4.0,train
68355337,4.0,train
38954704,4.0,train
51887091,4.0,train
59406379,4.0,train
6010544,4.0,train
51001431,4.0,train
42564694,4.0,train
84185203,4.0,train
59657858,4.0,train
73308768,,test
86015058,4.0,train
27197558,4.0,train
66168737,4.0,train
37873507,4.0,train
40379395,4.0,train
28127524,4.0,train
37562698,4.0,train
14514113,,test
4928735,4.0,train
41798030,,test
47440109,4.0,train
61982891,4.0,train
7531403,,test
27289750,4.0,train
36725795,4.0,train
87508744,,test
51963994,,test
33193068,4.0,train
15414859,,test
56574220,4.0,train
46847807,4.0,train
28131268,4.0,train
40406566,4.0,train
17953985,4.0,train
80188710,,test
48551417,4.0,train
784954,4.0,train
74665996,4.0,train
35505868,4.0,train
68743192,4.0,train
84153847,4.0,train
1226042,4.0,train
24317044,,test
16559297,0.0,train
5069233,1.0,train
141934,0.0,train
59775731,4.0,train
84274236,,test
61888594,0.0,train
52778022,0.0,train
47075136,,test
59578757,2.0,train
2768189,2.0,train
68482822,,test
79582732,0.0,train
21137919,0.0,train
8763187,0.0,train
72680475,0.0,train
14999438,1.0,train
80790035,0.0,train
80402315,,test
6864105,0.0,train
17269440,0.0,train
53384625,,test
57934468,0.0,train
39999418,1.0,train
21986009,0.0,train
85946079,0.0,train
5576912,,test
18396331,0.0,train
63990076,0.0,train
29577752,0.0,train
15418179,0.0,train
66815042,0.0,train
25471470,0.0,train
16597060,,test
72338984,0.0,train
52736020,0.0,train
55300834,0.0,train
33178625,0.0,train
65877350,,test
41890722,0.0,train
45640643,0.0,train
100305,,test
84984828,,test
10909541,0.0,train
58981827,0.0,train
85235779,0.0,train
18513791,0.0,train
68879313,0.0,train
79914290,0.0,train
82755919,,test
74228617,0.0,train
67331166,1.0,train
20283013,0.0,train
75408196,0.0,train
57504988,0.0,train
28208739,,test
66497440,0.0,train
25467170,0.0,train
9446112,4.0,train
40939084,4.0,train
443837,4.0,train
6456443,,test
75756742,0.0,train
4309077,1.0,train
34886479,1.0,train
47328650,0.0,train
26211890,0.0,train
83157529,0.0,train
60906195,1.0,train
27269665,,test
75518744,1.0,train
22602530,1.0,train
8716387,1.0,train
32322857,0.0,train
39771103,0.0,train
22898372,0.0,train
88178773,0.0,train
26725263,0.0,train
87612076,0.0,train
47660754,0.0,train
21306194,0.0,train
51268665,0.0,train
44872473,0.0,train
55096821,,test
52046159,0.0,train
8815847,0.0,train
69753905,0.0,train
38967506,,test
65462098,0.0,train
82211844,,test
8372316,0.0,train
35237079,0.0,train
64643877,,test
4324180,0.0,train
46328760,,test
10896814,0.0,train
85253410,0.0,train
33240086,,test
44525195,0.0,train
29035789,,test
9241380,,test
44786038,0.0,train
26009990,,test
78588688,0.0,train
41387531,0.0,train
54931405,0.0,train
42957576,0.0,train
16350645,1.0,train
24012436,,test
53283613,,test
30619421,0.0,train
5209895,0.0,train
38014236,,test
19355201,0.0,train
78426717,,test
29884439,0.0,train
60183853,0.0,train
70382799,0.0,train
32948796,,test
38571313,1.0,train
63933622,1.0,train
76809851,0.0,train
65880690,0.0,train
74711349,0.0,train
13526924,0.0,train
65378976,,test
57204183,,test
43512380,0.0,train
75816398,1.0,train
4368489,0.0,train
80198450,0.0,train
45425852,0.0,train
51262035,1.0,train
61353644,1.0,train
50753341,0.0,train
4406628,1.0,train
2336318,1.0,train
21102488,,test
68106334,,test
119383,0.0,train
84048137,0.0,train
18910089,0.0,train
64358110,0.0,train
20983107,0.0,train
28193396,0.0,train
18553224,0.0,train
23958004,0.0,train
8063136,0.0,train
3460943,,test
85016707,,test
51725607,0.0,train
67702483,0.0,train
20544332,,test
4849887,1.0,train
83026537,4.0,train
22378891,0.0,train
36289861,4.0,train
63856326,0.0,train
78741250,1.0,train
54890263,,test
53609097,,test
65996903,0.0,train
80255528,0.0,train
53113676,0.0,train
49961240,0.0,train
27819865,,test
75871762,0.0,train
75558480,0.0,train
13687812,0.0,train
18876254,0.0,train
2580418,0.0,train
70660864,,test
59026011,0.0,train
72216512,0.0,train
33987270,,test
44808921,0.0,train
85847816,0.0,train
55536835,0.0,train
50146907,,test
29882656,0.0,train
87630379,1.0,train
68205968,1.0,train
76091292,0.0,train
40690876,0.0,train
53284228,0.0,train
64745019,,test
44814322,0.0,train
33083040,0.0,train
27028676,,test
32850362,0.0,train
21278830,1.0,train
8641952,,test
58030936,0.0,train
41173385,0.0,train
4140746,,test
63038562,0.0,train
72405514,,test
69809320,,test
57523617,0.0,train
74723411,0.0,train
16554327,0.0,train
81343794,0.0,train
48836750,1.0,train
37349703,0.0,train
53338821,0.0,train
3843275,0.0,train
53684883,0.0,train
19044066,0.0,train
16426121,0.0,train
29114736,0.0,train
54264675,0.0,train
17983230,,test
58041491,4.0,train
12081302,4.0,train
31676580,,test
62008578,0.0,train
44346424,0.0,train
36018527,0.0,train
20560206,0.0,train
24105914,0.0,train
72467966,0.0,train
53440075,0.0,train
78859746,0.0,train
45156484,0.0,train
74374426,0.0,train
28782966,0.0,train
6494170,0.0,train
23017214,0.0,train
33283328,1.0,train
44061627,4.0,train
20432466,1.0,train
64154117,0.0,train
83597329,0.0,train
9875745,,test
87520973,1.0,train
78825345,0.0,train
58394724,0.0,train
22836884,4.0,train
7587332,0.0,train
33987874,0.0,train
60848195,,test
16692235,0.0,train
9863382,1.0,train
43264881,0.0,train
79183011,1.0,train
50889280,,test
65290488,0.0,train
56282543,0.0,train
60446071,,test
21653887,4.0,train
44888460,4.0,train
34140823,,test
26722121,4.0,train
12028879,4.0,train
46792693,4.0,train
26327116,,test
1439836,4.0,train
69485568,4.0,train
69589227,4.0,train
78260090,0.0,train
40045190,,test
46443460,0.0,train
26991608,0.0,train
77479201,0.0,train
26252602,,test
10657224,0.0,train
1953928,1.0,train
78523551,0.0,train
30206637,0.0,train
79736351,0.0,train
8618541,,test
27725941,1.0,train
70381835,,test
12648679,0.0,train
71218685,0.0,train
21109298,0.0,train
50990604,,test
14672547,0.0,train
85064267,,test
17489199,0.0,train
80840184,0.0,train
48519252,0.0,train
28723357,0.0,train
14150056,4.0,train
8798618,0.0,train
73846826,,test
23761899,0.0,train
20934957,0.0,train
19998840,0.0,train
23714401,0.0,train
68854665,0.0,train
85885463,,test
23466634,,test
49423558,0.0,train
69223771,0.0,train
50443932,0.0,train
26280304,0.0,train
29319412,0.0,train
66930132,0.0,train
19063888,,test
71681128,0.0,train
13866391,0.0,train
20665813,0.0,train
41911692,1.0,train
69129931,0.0,train
38891192,0.0,train
8536764,,test
41859998,,test
1482505,,test
37388843,0.0,train
85154362,4.0,train
42618807,4.0,train
42283058,4.0,train
72101842,,test
33019840,,test
60486972,0.0,train
30472826,0.0,train
57246922,0.0,train
37615524,1.0,train
6446539,,test
68561213,,test
31942055,0.0,train
48743781,4.0,train
20254062,1.0,train
33947219,,test
75704884,0.0,train
77145221,0.0,train
38120295,3.0,train
2536458,,test
52581864,0.0,train
70847022,0.0,train
6055418,0.0,train
5464084,3.0,train
87258174,4.0,train
69061701,,test
66244374,,test
83646600,0.0,train
41966371,0.0,train
13353619,0.0,train
64068476,0.0,train
78851177,0.0,train
68628295,0.0,train
11789244,,test
63062947,0.0,train
64532877,0.0,train
50290788,1.0,train
59219214,0.0,train
53596655,1.0,train
81576903,0.0,train
82257589,,test
59147544,,test
59699190,,test
37213653,0.0,train
15989734,0.0,train
85402948,0.0,train
51583423,,test
57888390,,test
78896880,0.0,train
10329079,0.0,train
24452658,0.0,train
18712315,0.0,train
81747686,,test
17546190,0.0,train
55389656,1.0,train
12670601,,test
61452970,0.0,train
55398212,0.0,train
69224648,,test
87409307,0.0,train
74782124,,test
46363813,1.0,train
50430616,,test
35597499,0.0,train
84542623,0.0,train
75404409,0.0,train
86378568,0.0,train
56832814,0.0,train
70360996,0.0,train
51411076,0.0,train
51247932,0.0,train
77523263,0.0,train
22253360,0.0,train
3235684,0.0,train
52571698,0.0,train
14896622,0.0,train
64992353,0.0,train
33508696,0.0,train
60020725,0.0,train
53934991,0.0,train
61552730,0.0,train
87162730,0.0,train
62087249,0.0,train
72707020,0.0,train
16441956,,test
78959687,0.0,train
17747968,,test
9717399,0.0,train
27341590,0.0,train
38841334,0.0,train
68503538,0.0,train
17184299,0.0,train
11365213,4.0,train
39970740,0.0,train
59672492,0.0,train
83160021,0.0,train
72572730,,test
55136141,0.0,train
12663773,0.0,train
7357170,0.0,train
64542603,0.0,train
39726395,0.0,train
13196607,0.0,train
58304311,0.0,train
29107089,0.0,train
74776052,0.0,train
63060673,,test
21253319,0.0,train
9711045,0.0,train
4408213,0.0,train
6004413,0.0,train
76692734,4.0,train
77180562,0.0,train
74566275,0.0,train
44283442,0.0,train
25260448,,test
83536715,1.0,train
1943029,0.0,train
56561657,0.0,train
7429828,0.0,train
40107673,4.0,train
74073427,0.0,train
60847477,0.0,train
5667256,0.0,train
6699751,0.0,train
50409852,,test
6823002,0.0,train
3475040,0.0,train
44574614,0.0,train
87109570,,test
44994237,0.0,train
59025537,0.0,train
24830773,0.0,train
76120919,0.0,train
27390655,,test
74503555,0.0,train
18716278,0.0,train
21331358,0.0,train
31462199,1.0,train
79999582,,test
85735398,1.0,train
80217666,0.0,train
11966927,0.0,train
44162290,4.0,train
3612578,0.0,train
45785319,0.0,train
23215326,1.0,train
51560873,4.0,train
68448825,0.0,train
23512963,0.0,train
23155965,,test
5213768,,test
27707825,,test
70341011,0.0,train
6532821,0.0,train
36966266,0.0,train
87774977,0.0,train
59572043,0.0,train
11532079,,test
19754747,4.0,train
78867466,4.0,train
30314874,4.0,train
42254854,4.0,train
29604102,,test
59249392,,test
52397110,4.0,train
20260837,4.0,train
75051603,,test
63213499,0.0,train
54528335,0.0,train
55093927,4.0,train
49846798,1.0,train
30931926,0.0,train
12914253,0.0,train
6833037,,test
16047856,0.0,train
7473772,0.0,train
75225468,1.0,train
62414849,0.0,train
36397994,1.0,train
73503278,4.0,train
5606678,0.0,train
83285738,0.0,train
33067371,0.0,train
37506251,4.0,train
68746833,0.0,train
88301886,0.0,train
87326613,0.0,train
54384466,0.0,train
54471392,0.0,train
69712515,0.0,train
24222382,0.0,train
19311175,1.0,train
73855620,0.0,train
60530368,0.0,train
26738503,0.0,train
36287461,1.0,train
76017578,0.0,train
67569664,4.0,train
35317857,0.0,train
87110476,0.0,train
14986067,2.0,train
19989279,2.0,train
16721157,0.0,train
20737973,4.0,train
23339053,0.0,train
31135750,0.0,train
60654065,0.0,train
32789351,1.0,train
72410663,0.0,train
6967009,4.0,train
67000080,0.0,train
13956231,0.0,train
47833665,,test
71182635,1.0,train
13215080,0.0,train
12162039,0.0,train
43706517,0.0,train
47748984,,test
6992675,1.0,train
77553790,0.0,train
60848062,0.0,train
28156124,0.0,train
21797850,0.0,train
83486845,0.0,train
40291868,0.0,train
72599123,0.0,train
17149241,0.0,train
35074178,1.0,train
3107338,4.0,train
72875490,0.0,train
34909900,0.0,train
24052757,0.0,train
22380195,0.0,train
52533903,,test
72957830,0.0,train
27619216,0.0,train
30136665,0.0,train
1635566,,test
5582866,0.0,train
82421777,0.0,train
4252816,0.0,train
48323188,,test
65250319,4.0,train
37234608,,test
87000391,0.0,train
56773260,0.0,train
55640374,0.0,train
15241334,1.0,train
40027002,0.0,train
32396752,0.0,train
35287379,1.0,train
79174385,4.0,train
77455855,0.0,train
30506802,1.0,train
34617304,0.0,train
26875642,0.0,train
59775294,4.0,train
81395696,4.0,train
10740047,,test
16756794,0.0,train
53226855,3.0,train
19462590,,test
71873193,3.0,train
7601247,,test
12588888,0.0,train
37388714,1.0,train
14483333,1.0,train
72487411,0.0,train
79913939,,test
15282549,0.0,train
37815847,0.0,train
84024692,0.0,train
58782827,0.0,train
43440007,0.0,train
11627058,,test
62142254,4.0,train
84093065,0.0,train
14534636,0.0,train
21807380,0.0,train
44489786,2.0,train
9166553,0.0,train
47568453,0.0,train
18994679,0.0,train
67201762,,test
35585942,0.0,train
82531537,0.0,train
62820133,1.0,train
2033454,0.0,train
59859711,,test
87166375,1.0,train
41237150,0.0,train
14416674,0.0,train
43339121,0.0,train
8676193,1.0,train
85763492,0.0,train
81980707,0.0,train
77601247,0.0,train
84952993,0.0,train
80505134,0.0,train
54545883,0.0,train
44516299,0.0,train
75511324,,test
69829934,0.0,train
63904344,0.0,train
45289337,0.0,train
20447411,,test
22207934,0.0,train
30280639,0.0,train
54838939,0.0,train
61796856,0.0,train
54330325,0.0,train
30803368,1.0,train
19798540,0.0,train
2322309,0.0,train
45751130,0.0,train
88299377,0.0,train
16025521,0.0,train
58952057,0.0,train
39049114,,test
18947401,4.0,train
34364561,4.0,train
51526631,4.0,train
34768934,4.0,train
35022104,0.0,train
39132001,1.0,train
54427685,0.0,train
59791456,0.0,train
13494736,0.0,train
29197170,0.0,train
36847791,0.0,train
80269984,4.0,train
85051406,,test
16949709,4.0,train
7077181,4.0,train
76014501,4.0,train
60838718,4.0,train
19931247,4.0,train
67067752,4.0,train
28618602,,test
48042306,4.0,train
33533674,4.0,train
80115856,4.0,train
8118483,4.0,train
12559172,,test
3714017,4.0,train
10247841,,test
15594680,4.0,train
54158300,4.0,train
81990694,4.0,train
19352448,4.0,train
87484133,4.0,train
62637016,4.0,train
56275466,4.0,train
38890661,,test
73996284,,test
11412109,4.0,train
64587758,,test
44175532,4.0,train
10636792,4.0,train
64325962,4.0,train
34084792,4.0,train
64222502,4.0,train
14996473,,test
38302121,4.0,train
45023688,4.0,train
34529832,4.0,train
41931654,4.0,train
69377204,4.0,train
70752233,4.0,train
8961434,4.0,train
64908301,4.0,train
58150553,4.0,train
34226221,4.0,train
52248383,4.0,train
69777321,4.0,train
81290762,4.0,train
38158680,4.0,train
5096915,4.0,train
39190352,4.0,train
15597250,4.0,train
78303895,4.0,train
84470568,4.0,train
17890722,4.0,train
85497047,4.0,train
13370366,4.0,train
15136511,4.0,train
38563943,4.0,train
23599457,4.0,train
11504027,,test
88053156,4.0,train
8700490,,test
2790212,4.0,train
71285292,4.0,train
82364515,,test
76309154,4.0,train
29145047,4.0,train
23117101,4.0,train
64405782,4.0,train
9841432,4.0,train
19262080,4.0,train
38708358,4.0,train
6776708,,test
26978427,4.0,train
36559340,4.0,train
10208881,4.0,train
58842931,4.0,train
74887424,4.0,train
73480533,4.0,train
36264787,,test
80704411,4.0,train
7516835,4.0,train
44170484,4.0,train
65403285,4.0,train
23146631,,test
21615281,4.0,train
32581163,4.0,train
28702591,4.0,train
23621424,4.0,train
5234440,4.0,train
68049891,4.0,train
46811091,4.0,train
45968500,4.0,train
67078698,4.0,train
76772006,4.0,train
30892275,4.0,train
44109228,4.0,train
51952204,4.0,train
38077305,,test
2017276,4.0,train
3628621,4.0,train
57129074,,test
29248346,,test
45124253,4.0,train
81738202,4.0,train
50884084,4.0,train
5194864,4.0,train
71754359,4.0,train
58611167,4.0,train
70930665,4.0,train
29450016,4.0,train
12294916,4.0,train
26917298,4.0,train
70303929,4.0,train
84614338,4.0,train
12791040,,test
53129288,4.0,train
14257478,4.0,train
41253385,4.0,train
55604569,4.0,train
32807596,4.0,train
1519308,4.0,train
26071354,4.0,train
26861121,4.0,train
31034546,,test
4141671,4.0,train
20287497,4.0,train
5284847,4.0,train
9145651,4.0,train
59024534,4.0,train
60081886,4.0,train
68293927,4.0,train
69734642,4.0,train
47258188,4.0,train
41929232,4.0,train
77027965,,test
17901401,4.0,train
40214820,,test
33740381,4.0,train
22955389,4.0,train
51360458,4.0,train
76663389,,test
88430253,4.0,train
19983945,,test
21692918,4.0,train
82823201,,test
82465649,4.0,train
5921834,4.0,train
18485026,4.0,train
21635586,4.0,train
65326702,4.0,train
60194233,4.0,train
42447894,4.0,train
7296245,4.0,train
1937235,4.0,train
32144902,4.0,train
31125063,4.0,train
31708138,4.0,train
12129766,4.0,train
34310533,,test
41586800,4.0,train
57881226,4.0,train
56868233,0.0,train
61104506,0.0,train
33996183,0.0,train
